Name,Code,Type,DrainArea,SubBasin,City,State,Responsib,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD,QScore,QLabel,IsStudy
IPANEMA,56988500,1,1410.0,56,IPANEMA,MINAS GERAIS,ANA,-19.7989,-41.7061,1938-05-13,2017-12-31,80,1.0,75,6.2,0.904,Excelente,0
MUTUM,56989000,1,1180.0,56,MUTUM,MINAS GERAIS,ANA,-19.8181,-41.4344,1938-08-06,1966-12-31,29,0.0,28,3.4,0.6625,Moderada,0
MUTUM,56989001,1,1180.0,56,MUTUM,MINAS GERAIS,ANA,-19.8106,-41.4375,1973-09-26,2019-12-31,47,0.2,44,6.4,0.9288,Excelente,0
ASSARAI MONTANTE,56989400,1,3190.0,56,POCRANE,MINAS GERAIS,ANA,-19.5947,-41.4581,1976-06-17,2019-12-31,44,0.4,40,9.1,0.9276,Excelente,0
ASSARAI,56989500,1,3470.0,56,POCRANE,MINAS GERAIS,ANA,-19.6,-41.4667,1938-09-06,1977-05-31,40,3.7,32,20.0,0.7778,Excelente,0
BARRA DO CAPIM,56989900,1,8454.0,56,AIMORÉS,MINAS GERAIS,ANA,-19.4903,-41.2033,2015-10-29,2019-12-31,5,9.3,0,100.0,0.4367,Limitada,0
SÃO SEBASTIÃO DA ENCRUZILHADA,56990000,1,8720.0,56,AIMORÉS,MINAS GERAIS,ANA,-19.4925,-41.1617,1938-10-16,2019-12-31,82,0.5,78,4.9,0.927,Excelente,0
BARRA DO CAPIM,56990500,1,726.0,56,AIMORÉS,MINAS GERAIS,ANA,-19.5,-41.25,1948-03-13,1965-12-31,18,0.4,17,5.6,0.5226,Moderada,0
AFONSO CLAÚDIO MONTANTE,56990990,1,435.0,56,AFONSO CLÁUDIO,ESPÍRITO SANTO,ANA,-20.0775,-41.1242,1978-03-24,2019-12-31,42,1.8,39,7.1,0.9192,Excelente,0
AFONSO CLAÚDIO,56991000,1,491.0,56,AFONSO CLÁUDIO,ESPÍRITO SANTO,ANA,-20.0667,-41.05,1965-08-03,1976-09-30,12,23.9,5,58.3,0.3066,Limitada,0
LARANJA DA TERRA,56991500,1,1330.0,56,LARANJA DA TERRA,ESPÍRITO SANTO,ANA,-19.9011,-41.0581,1967-08-23,2019-12-31,53,0.2,51,3.8,0.9288,Excelente,0
BAIXO GUANDU,56992000,1,2130.0,56,BAIXO GUANDÚ,ESPÍRITO SANTO,ANA,-19.5236,-41.0142,1938-01-11,2019-12-31,82,4.3,73,11.0,0.9042,Excelente,0
BARRA DO MUTUM,56992500,1,215.0,56,BAIXO GUANDÚ,ESPÍRITO SANTO,ANA,-19.5,-40.9,1952-05-17,1965-12-31,14,9.5,10,28.6,0.418,Limitada,0
ITAGUAÇU,56993000,1,480.0,56,ITAGUAÇU,ESPÍRITO SANTO,ANA,-19.7769,-40.8514,1965-08-04,1977-04-15,13,0.0,11,15.4,0.4625,Limitada,0
ITAGUAÇU - JUSANTE,56993002,1,481.0,56,ITAGUAÇU,ESPÍRITO SANTO,ANA,-19.7792,-40.8508,1976-06-20,2010-04-29,35,10.4,17,51.4,0.7151,Moderada,0
JUSANTE CÓRREGO DA PIABA,56993551,1,893.0,56,COLATINA,ESPÍRITO SANTO,ANA,-19.5592,-40.7328,1974-05-25,2019-12-31,46,2.0,41,10.9,0.918,Excelente,0
SANTA JOANA,56993600,1,897.0,56,COLATINA,ESPÍRITO SANTO,ANA,-19.55,-40.7167,1939-06-13,1965-12-31,27,2.9,23,14.8,0.6201,Moderada,0
SANTA MARIA,56994000,1,872.0,56,COLATINA,ESPÍRITO SANTO,ANA,-19.5833,-40.5833,1941-04-11,1967-08-31,27,5.7,22,18.5,0.6033,Moderada,0
COLATINA,56994500,1,76400.0,56,COLATINA,ESPÍRITO SANTO,ANA,-19.5333,-40.6297,1938-01-01,2019-12-31,82,9.7,69,15.9,0.8718,Excelente,0
COLATINA - JUSANTE,56994502,1,76400.0,56,COLATINA,ESPÍRITO SANTO,ANA,-19.5333,-40.6333,1976-09-18,1983-06-30,8,0.7,5,37.5,0.3958,Limitada,0
COLATINA CORPO DE BOMBEIROS,56994510,1,76400.0,56,COLATINA,ESPÍRITO SANTO,ANA,-19.5303,-40.6236,1985-10-17,2014-12-31,30,2.6,27,10.0,0.7394,Moderada,0
CACHOEIRA DO OITO,56995000,1,1160.0,56,COLATINA,ESPÍRITO SANTO,ANA,-19.4333,-40.6167,1944-05-28,1966-12-31,23,0.1,21,8.7,0.5869,Moderada,0
PONTE DO PANCAS,56995500,1,920.0,56,COLATINA,ESPÍRITO SANTO,ANA,-19.4228,-40.6864,1965-11-01,2019-12-31,55,1.5,51,7.3,0.921,Excelente,0
LINHARES,56998000,1,82100.0,56,LINHARES,ESPÍRITO SANTO,ANA,-19.4075,-40.0639,1967-01-01,1993-12-09,27,6.3,21,22.2,0.5997,Moderada,0
BARRA DE SÃO GABRIEL,56998400,1,1070.0,56,SÃO GABRIEL DA PALH,ESPÍRITO SANTO,ANA,-19.0411,-40.5339,1967-10-01,2019-12-31,53,6.1,45,15.1,0.8934,Excelente,0
SANTA TERESA,57040000,1,43.0,57,SANTA TERESA,ESPÍRITO SANTO,ANA,-19.9361,-40.5919,1956-03-16,1969-12-31,14,0.3,12,14.3,0.4732,Limitada,0
